제1인문관,="0101",418,고급생화학,박정하
제1인문관,="0101",524,철학의향기와역사이야기,김예슬
제1인문관,="0101",619,영어회화,케이티
제1인문관,="0101",627,기본영어,안은주
제1인문관,="0101",725,철학의향기와역사이야기,고미나
제1인문관,="0101",B115-1,영어회화,다니엘쉐리든
제1인문관,="0102",1003,통합치위생관리과정Ⅰ,김경민
제1인문관,="0102",212,병원전략경영론,김창태
제1인문관,="0102",415,신경계물리치료임상실습(산학연계학),김병조
제1인문관,="0102",416,근골격계물리치료임상실습(산학연계학),이수경
제1인문관,="0102",417,심장호흡물리치료학,정주현
제1인문관,="0102",507,진단조직학,박충무
제1인문관,="0102",515,임상화학실습Ⅰ,임용
제1인문관,="0102",603,기초의학용어,박지경
제1인문관,="0102",704,공중보건학,이동연
제1인문관,="0102",705,혈관·중재적영상학,임인철
제1인문관,="0102",903,구강병리학,윤하영
제1인문관,="0102",907,통합치위생관리과정Ⅱ,김혜진
제1인문관,="0102",909,구강보건교육학및실습Ⅰ,이정화
제1인문관,="0102",909,구강보건교육학및실습Ⅰ,이정화
제1인문관,="0103",507,인간공학특론,오순영
제1인문관,="0103",515,산업안전시스템,김유창
제1인문관,="0103",521,작업시스템평가및실습,우동필
제1인문관,="0103",601,사물인터넷,윤주상
제1인문관,="0103",621,철학의향기와역사이야기,이준영
제1인문관,="0104",317,반응공학,나석은
제1인문관,="0104",518,식품위생학,엄성환
제1인문관,="0105",507,실험디자인,우동필
제1인문관,="0105",515,ICT융합기술론,이재인
제1인문관,="0105",621,문학과삶(슬로리딩),곽응경
제1인문관,="0105",622,임베디드SW,정덕길
제1인문관,="0106",1003,통합치위생관리과정Ⅰ,김경민
제1인문관,="0106",211,보건프로그램개발및평가,이철선
제1인문관,="0106",415,물리치료측정및평가,김준석
제1인문관,="0106",417,신경계물리치료학Ⅱ,이수경
제1인문관,="0106",512,임상조직검사학실습,박충무
제1인문관,="0106",515,임상화학실습Ⅰ,임용
제1인문관,="0106",601,임상병리학실습Ⅲ(산학연계학),현경예
제1인문관,="0106",607,의료영상기기정도관리,안현
제1인문관,="0106",608,신경계물리치료임상실습(산학연계학),김병조
제1인문관,="0106",704,의료관계법규,이동연
